Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
wheel_link4,3.30345374268681E-05,0.0130777543501222,5.45468794278178E-05,0,0,0,0.148553951985214,8.67971009529423E-05,4.04306347500557E-08,-2.02911783347322E-08,0.000156842611099774,-4.85135161997258E-09,8.69051451059194E-05,0,0,0,0,0,0,package://forkift_urdf/meshes/wheel_link4.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://forkift_urdf/meshes/wheel_link4.STL,,Left輪組-1/自製連軸器-1;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-16;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-16;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-15;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-14;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-15;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-13;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-14;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-13;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-12;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-12;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-11;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-10;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-9;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/6 mecanum plate 3.STEP-2;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-8;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-11;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-7;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-6;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-10;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-9;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-8;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/6 mecanum plate 3.STEP-1;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-5;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-7;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-4;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-6;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-3;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-3;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-4;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-5;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-2;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-2;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-1;Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-1,座標系統4,基準軸1,wheel_joint4,continuous,0.25299999999995,0.246750000000234,0.0350000000000175,0,0,-3.14159265358979,base_link,0,-1,0,100,1,0,0,,,,,,,,
step_link49,1.02695629777827E-15,4.16333634234434E-16,0.0239849978848975,0,0,0,0.00792095382159025,1.02890722004854E-06,1.32348898008484E-21,-5.03044926440448E-19,1.02890722004842E-06,-4.77514824014612E-20,3.09954382572599E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link49.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link49.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-1,座標系統18,基準軸14,step_joint49,continuous,-0.0528285446023071,-0.0129613655761519,0.044226420683811,1.13839473507683,0,2.46090775757892,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link50,-1.11022302462516E-16,-1.76247905159244E-15,0.023984997884898,0,0,0,0.00792095382159025,1.02890722004838E-06,4.42045319348338E-21,3.92454187264559E-19,1.02890722004838E-06,3.15782816287019E-19,3.09954382572399E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link50.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link50.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-2,座標系統24,基準軸20,step_joint50,continuous,0.00608262015537769,-0.0129613655761448,-0.0686282241016407,1.46285843305827,0,-2.35993354191537,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link51,-3.44169137633799E-15,2.60902410786912E-15,0.0239849978848948,0,0,0,0.00792095382158981,1.0289072200394E-06,-4.01017160965708E-20,-1.41079293065614E-18,1.02890722003931E-06,5.01794229354268E-19,3.09954382552235E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link51.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link51.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-3,座標系統19,基準軸15,step_joint51,continuous,-0.0657319295589345,-0.0129613655761534,0.0206432760907422,0.919999238164992,0,2.66137790679071,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link52,3.83026943495679E-15,-2.83106871279415E-15,0.0242849978848959,0,0,0,0.00792095382158996,1.02890722004121E-06,-6.01393392550553E-20,-3.22865136691698E-20,1.02890722004108E-06,5.52688998083431E-20,3.09954382557336E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link52.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link52.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-4,座標系統27,基準軸23,step_joint52,continuous,0.0658421926341752,-0.0131730501588207,-0.0204615298619159,2.2215934154248,0,-2.66137790679046,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link53,-6.57807142090405E-15,-7.7715611723761E-16,0.0242849978848971,0,0,0,0.00792095382159011,1.02890722004321E-06,3.86326433286766E-20,-1.81933412647363E-18,1.02890722004311E-06,-6.48511254602799E-19,3.09954382562231E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link53.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link53.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-5,座標系統17,基準軸13,step_joint53,continuous,-0.032088974381003,-0.0131730501588324,0.0610259474186262,1.40150138868674,0,2.36863584341041,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link54,-1.66533453693773E-16,-6.74460487459783E-15,0.0242849978848956,0,0,0,0.00792095382158981,1.02890722003878E-06,-1.83567921537768E-20,6.98107349770253E-20,1.0289072200389E-06,-1.82522365243501E-19,3.09954382553994E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link54.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link54.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-6,座標系統29,基準軸26,step_joint54,continuous,0.0610259474186285,-0.0131730501588213,0.0320889743810042,2.32990144975846,0,2.90720075155487,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link55,3.21964677141295E-15,4.12170297892089E-15,0.0242849978848965,0,0,0,0.00792095382159025,1.02890722004823E-06,2.61521422464765E-20,1.15580292630809E-19,1.0289072200483E-06,4.64637276238386E-19,3.09954382570844E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link55.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link55.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-7,座標系統22,基準軸18,step_joint55,continuous,-0.0441007049149788,-0.0131730501588339,-0.0529999656713815,0.962581220723549,0,-2.60568345863411,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link56,6.77236045021345E-15,6.38378239159465E-16,0.0242849978848971,0,0,0,0.0079209538215898,1.02890722003915E-06,3.03409848684451E-20,-8.3906554359419E-19,1.02890722003907E-06,-2.37869020029424E-19,3.09954382552234E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link56.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link56.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-8,座標系統25,基準軸21,step_joint56,continuous,0.0320889743810055,-0.0131730501588248,-0.0610259474186271,1.74009126490305,0,-2.36863584341017,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link57,1.33226762955019E-15,6.93889390390723E-16,0.0239849978848968,0,0,0,0.00792095382158953,1.02890722003431E-06,-1.83964968231793E-21,-1.41034294440291E-19,1.02890722003432E-06,6.2739995100922E-19,3.09954382545628E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link57.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link57.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-9,座標系統21,基準軸17,step_joint57,continuous,-0.0610764936412689,-0.0129613655761528,-0.0318824926219303,0.811691203831332,0,-2.90720075155462,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link58,-8.46545056276682E-16,1.0547118733939E-15,0.0242849978848986,0,0,0,0.00792095382159025,1.02890722004876E-06,3.48342299558331E-20,-1.63490593709881E-19,1.02890722004886E-06,-6.37795956947787E-19,3.09954382569192E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link58.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link58.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-10,座標系統30,基準軸27,step_joint58,continuous,0.0441007049149823,-0.0131730501588233,0.0529999656713803,2.17901143286625,0,2.60568345863436,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link59,3.71924713249427E-15,2.34534613952064E-15,0.0242849978848985,0,0,0,0.00792095382158997,1.02890722004171E-06,-2.92623413496759E-20,6.25414717539093E-19,1.0289072200417E-06,8.46371202764258E-19,3.09954382557072E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link59.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link59.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-11,座標系統23,基準軸19,step_joint59,continuous,-0.0204615298619139,-0.0131730501588311,-0.065842192634175,1.19442997867902,0,-2.43214372067132,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link60,1.99840144432528E-15,-4.30211422042248E-15,0.024284997884898,0,0,0,0.00792095382158997,1.02890722004388E-06,7.4704335480889E-20,3.76218286201368E-19,1.02890722004385E-06,-3.80675135341804E-19,3.09954382560566E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link60.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link60.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-12,座標系統28,基準軸25,step_joint60,continuous,0.0686605426293793,-0.0131730501588204,0.0062927276283972,2.34669558791951,0,-2.99008952131853,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link61,-4.13558076672871E-15,-3.62904151174348E-15,0.0242849978848961,0,0,0,0.00792095382158997,1.0289072200411E-06,-2.80579663777987E-20,-1.38251658859663E-19,1.02890722004109E-06,-2.35772944357215E-19,3.09954382555367E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link61.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link61.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-13,座標系統31,基準軸28,step_joint61,continuous,0.0204615298619164,-0.0131730501588262,0.0658421926341741,1.94716267491077,0,2.43214372067156,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link62,3.60822483003176E-16,1.45716771982052E-15,0.0242849978848975,0,0,0,0.00792095382159026,1.02890722004843E-06,-1.09419451428515E-20,-9.56472251017516E-19,1.02890722004844E-06,-7.0250298754536E-19,3.09954382570578E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link62.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link62.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-14,座標系統16,基準軸12,step_joint62,continuous,-0.006292727628396,-0.0131730501588294,0.068660542629377,1.67873422053152,0,2.35993354191561,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link63,6.10622663543836E-16,1.4432899320127E-15,0.0239849978848961,0,0,0,0.00792095382158953,1.02890722003337E-06,-5.97025878916273E-20,-9.29473075823785E-19,1.02890722003339E-06,1.02849652131373E-18,3.09954382543972E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link63.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link63.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-15,座標系統20,基準軸16,step_joint63,continuous,-0.0686282241016387,-0.0129613655761538,-0.00608262015537751,0.794897065670284,0,2.99008952131877,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
step_link64,9.6034291630076E-15,6.93889390390723E-17,0.0242849978848953,0,0,0,0.00792095382158996,1.02890722004097E-06,1.94552880072472E-21,3.6626234034868E-19,1.02890722004085E-06,4.44096727267469E-20,3.09954382557204E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link64.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link64.STL,,Left輪組-1/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-16,座標系統26,基準軸22,step_joint64,continuous,0.0529999656713824,-0.0131730501588223,-0.0441007049149821,2.00319791851296,0,-2.46090775757868,wheel_link4,0,0,1,100,1,0,0,,,,,,,,
UR5e_link1,0.00049093,-0.0109,0.16262,0,0,0,1.6078,0.0039235,2.1359E-05,-4.3102E-06,0.0034487,9.4705E-05,0.0033425,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link1.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link1.STL,,UR5e-3/UR5e.step-1/C-1000248.step-1,座標系統6,基準軸6,UR5e_joint1,revolute,-0.19345,0.0021481,0.59677,0,0,0,base_link,0,0,1,100,1,-3.14,3.14,,,,,,,,
UR5e_link2,-2.71804361262618E-06,0.212491602045572,0.0635096228098317,0,0,0,3.48191824239309,0.141429610792252,-4.30290327961939E-06,1.85877064019704E-07,0.00741838122468609,-8.00141955332013E-07,0.1402651588556,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link2.STL,,UR5e-3/UR5e.step-1/C-1000249.step-1,座標系統10,基準軸7,UR5e_joint2,revolute,0.0033491,-0.074325,0.1625,1.5708,0,0.04503,UR5e_link1,0,0,1,100,1,-3.14,3.14,,,,,,,,
UR5e_link3,2.16467506075624E-06,0.148140173882458,0.0574094024188689,0,0,0,1.78720049048693,0.00975642179957606,-2.03936931615504E-07,-1.09175116141079E-07,0.00255793348242599,-0.000972881825284729,0.00937974579119019,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link3.STL,,UR5e-3/UR5e.step-1/C-1000250.step-1,座標系統11,基準軸8,UR5e_joint3,revolute,0,0.425,0,-3.1416,0,-3.1416,UR5e_link2,0,0,-1,100,1,-3.14,3.14,,,,,,,,
UR5e_link4,8.04751685801186E-06,-0.0025476671303255,0.0620937032265104,0,0,0,0.658207410932686,0.00109191744252754,1.19375830488791E-07,-2.6989242457619E-07,0.000884746564196789,2.58944731651359E-05,0.000686113222062589,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link4.STL,,UR5e-3/UR5e.step-1/C-1000251.step-1,座標系統12,基準軸9,UR5e_joint4,revolute,0,0.3922,0.0215,3.1416,0,3.1416,UR5e_link3,0,0,1,100,1,-3.14,3.14,,,,,,,,
UR5e_link5,-0.000166877073989352,0.00310078349274995,0.0458480923357971,0,0,0,0.538719240263959,0.000697695290251416,9.3852290634382E-06,5.53866458657394E-07,0.000492185678243873,-7.54104439320769E-06,0.000601202090580825,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link5.STL,,UR5e-3/UR5e.step-1/C-1000253.step-1,座標系統13,基準軸10,UR5e_joint5,revolute,1.8616E-05,0.0463,0.080394,-1.5708,-0.04503,0,UR5e_link4,0,0,1,100,1,-3.14,3.14,,,,,,,,
UR5e_link6,-6.08435329896295E-10,-1.80007560230955E-05,0.0250238164718846,0,0,0,0.218934457574384,0.000120675770796062,2.15133013384227E-09,-9.44397430817338E-12,0.000121384717772398,-1.61067881209091E-07,0.000150863876739781,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/UR5e_link6.STL,,UR5e-3/UR5e.step-1/C-1000255.step-1,座標系統14,基準軸11,UR5e_joint6,revolute,0.0020658,-0.046259,0.0534,1.5708,0,0.04503,UR5e_link5,0,0,1,100,1,-3.14,3.14,,,,,,,,
